"TRACTCE","NAME","YEAR","area","sub_nn","central_nn","park_touch","park_in","crime15","ch_crime15","crime15_den","ch_crime15_den","crime20","ch_crime20","crime20_den","ch_crime20_den","star15","ch_star15","star15_den","ch_star15_den","star20","ch_star20","star20_den","ch_star20_den","bike15","ch_bike15","bike15_den","ch_bike15_den","bike20","ch_bike20","bike20_den","ch_bike20_den"
"020500","205","all",190.684333267923,5595.49388298835,45125.0727686683,90.135088726812,90.1350887268164,313,-243,1.64145629919274,-1.27435744633813,292,-21,1.53132664333636,-0.110129655856382,1,0,0.00524426932649438,0,1,0,0.00524426932649438,0,2,1,0.0104885386529888,0.00524426932649438,2,0,0.0104885386529888,0
"822400","8224","all",588.165400709511,26984.5945929548,73134.1646533599,0,0,1,0,0.0017002020159528,0,1,0,0.0017002020159528,0,1,0,0.0017002020159528,0,1,0,0.0017002020159528,0,1,0,0.0017002020159528,0,1,0,0.0017002020159528,0
"081300","813","all",50.0797238615158,2110.07022143261,5558.88071658115,1198.42066199935,9.95242185853009,197,-91,3.93372776065538,-1.81710267116568,174,-23,3.47446005255856,-0.45926770809682,2,1,0.0399363224432018,0.0199681612216009,1,-1,0.0199681612216009,-0.0199681612216009,3,1,0.0599044836648027,0.0199681612216009,3,0,0.0599044836648027,0
"081000","810","all",73.8433045326466,1345.29155554489,5807.19893138364,2.84188035521266,2.84188035521236,349,-97,4.72622402543896,-1.31359235090997,268,-81,3.62930670148321,-1.09691732395575,1,-1,0.0135421891846389,-0.0135421891846389,1,0,0.0135421891846389,0,3,1,0.0406265675539166,0.0135421891846389,3,0,0.0406265675539166,0
"130100","1301","all",454.589754503458,8699.11142438235,46155.3064931806,92.1401794566712,86.8543609353906,206,-70,0.453155835474143,-0.153984992636845,180,-26,0.395961409637601,-0.0571944258365423,1,0,0.00219978560909778,0,1,0,0.00219978560909778,0,1,0,0.00219978560909778,0,1,0,0.00219978560909778,0
"170200","1702","all",161.370040135263,9571.66798540079,47709.1315915882,9.22387000867656,9.22387000867837,174,-47,1.07826706775403,-0.291256047037007,95,-79,0.588709031245014,-0.489558036509012,1,0,0.00619693717100015,0,1,0,0.00619693717100015,0,1,0,0.00619693717100015,0,1,0,0.00619693717100015,0
"170600","1706","all",139.994610393573,15795.6164352762,58607.9938378191,13.8760632170243,4.56945633429671,50,-5,0.357156606668162,-0.0357156606668163,37,-13,0.26429588893444,-0.0928607177337222,1,0,0.00714313213336325,0,1,0,0.00714313213336325,0,1,0,0.00714313213336325,0,1,0,0.00714313213336325,0
"170700","1707","all",143.23435933729,15312.68360695,56465.6730050905,13.8760632170243,9.30660688271887,83,-48,0.579469900825614,-0.33511512336903,63,-20,0.439838599421852,-0.139631301403763,1,0,0.00698156507018813,0,1,0,0.00698156507018813,0,1,0,0.00698156507018813,0,1,0,0.00698156507018813,0
"170800","1708","all",180.467821066214,14878.7610535929,54008.6476655522,0,0,149,-43,0.825631955435047,-0.238269624722866,107,-42,0.592903484775503,-0.232728470659543,1,0,0.00554115406332246,0,1,0,0.00554115406332246,0,1,0,0.00554115406332246,0,1,0,0.00554115406332246,0
"170400","1704","all",190.029985950777,12221.0053412137,55174.3037049643,0,0,150,-59,0.789349108507823,-0.310477316013077,110,-40,0.578856012905737,-0.210493095602086,1,0,0.00526232739005216,0,1,0,0.00526232739005216,0,1,0,0.00526232739005216,0,1,0,0.00526232739005216,0
"170500","1705","all",380.424587612932,12713.5144493411,59360.227852975,0,0,123,-80,0.323322950211483,-0.210291349731046,87,-36,0.228691842832512,-0.0946311073789706,1,0,0.00262864187163807,0,1,0,0.00262864187163807,0,1,0,0.00262864187163807,0,1,0,0.00262864187163807,0
"170300","1703","all",345.673094084209,12528.8226720715,51331.5818752654,0,0,189,-145,0.546759360894771,-0.419471467353131,147,-42,0.425257280695933,-0.121502080198838,1,0,0.0028929066714009,0,1,0,0.0028929066714009,0,1,0,0.0028929066714009,0,1,0,0.0028929066714009,0
"050900","509","all",40.2098740673207,3098.31406751748,26874.469675231,0,0,64,-37,1.59164885452884,-0.920171994024486,48,-16,1.19373664089663,-0.39791221363221,1,0,0.0248695133520131,0,1,0,0.0248695133520131,0,1,0,0.0248695133520131,0,1,0,0.0248695133520131,0
"051000","510","all",41.1770241243082,3647.35888286876,25789.439970295,0,0,116,-18,2.81710498674724,-0.437136980702158,59,-57,1.43283788119041,-1.38426710555683,1,0,0.0242853878167865,0,1,0,0.0242853878167865,0,1,0,0.0242853878167865,0,1,0,0.0242853878167865,0
"050700","507","all",40.6069690256977,799.087396951438,25492.4311923538,0.392559267155898,0.100218462761529,34,-22,0.837294701273652,-0.541778924353539,19,-15,0.467899980123511,-0.36939472115014,1,0,0.0246263147433427,0,1,0,0.0246263147433427,0,1,0,0.0246263147433427,0,1,0,0.0246263147433427,0
"260300","2603","all",81.3449056496802,2145.90222935431,28284.5162033472,1.14322609382584,1.1432260938259,453,-65,5.56887977657616,-0.799066634608057,307,-146,3.77405318191806,-1.7948265946581,1,0,0.012293332840124,0,1,0,0.012293332840124,0,1,0,0.012293332840124,0,1,0,0.012293332840124,0
"260800","2608","all",81.2849772214527,1353.02410922186,25693.2755582113,0,0,968,197,11.9087195824978,2.42357206379345,926,-42,11.3920189394555,-0.51670064304226,1,0,0.0123023962629109,0,1,0,0.0123023962629109,0,1,0,0.0123023962629109,0,1,0,0.0123023962629109,0
"260700","2607","all",81.3478044128798,1322.74232463959,27021.6790010138,0,0,680,-202,8.35916844846443,-2.48316474498502,668,-12,8.21165371113858,-0.147514737325842,1,0,0.0122928947771536,0,1,0,0.0122928947771536,0,1,0,0.0122928947771536,0,1,0,0.0122928947771536,0
"260600","2606","all",78.7837061689161,2294.82958535567,28340.0275468862,0,0,552,-146,7.0065249128606,-1.85317506753197,425,-127,5.39451646370608,-1.61200844915452,1,0,0.0126929799146025,0,1,0,0.0126929799146025,0,1,0,0.0126929799146025,0,1,0,0.0126929799146025,0
"251400","2514","all",170.015290665884,1725.05444780679,38427.6073535143,8.65373706620827,8.65373706620565,574,-320,3.37616691858635,-1.88218364799239,493,-81,2.89973918268828,-0.476427735898074,1,0,0.00588182389997622,0,1,0,0.00588182389997622,0,1,0,0.00588182389997622,0,2,1,0.0117636477999524,0.00588182389997622
"260500","2605","all",83.411630253445,2739.47920665086,29673.3388240448,0,0,724,108,8.67984473867896,1.2947834693057,647,-77,7.75671208000731,-0.923132658671658,1,0,0.0119887358269046,0,1,0,0.0119887358269046,0,1,0,0.0119887358269046,0,1,0,0.0119887358269046,0
"051100","511","all",40.2045594702955,2646.71389581763,25035.7205142686,0.76311243327348,0.763112433273897,52,-23,1.29338564294976,-0.57207441899701,41,-11,1.01978483386424,-0.273600809085526,1,0,0.024872800825957,0,1,0,0.024872800825957,0,1,0,0.024872800825957,0,1,0,0.024872800825957,0
"051200","512","all",40.6851225835426,1611.32678861812,24334.2954531873,0,0,48,-17,1.17979243890533,-0.417843155445637,28,-20,0.688212256028109,-0.491580182877221,1,0,0.024579009143861,0,1,0,0.024579009143861,0,1,0,0.024579009143861,0,1,0,0.024579009143861,0
"170900","1709","all",79.2156927388122,16825.4715137984,53091.0470490509,0,0,51,-31,0.643811828650616,-0.391336601728806,40,-11,0.50495045384362,-0.138861374806996,1,0,0.0126237613460905,0,1,0,0.0126237613460905,0,1,0,0.0126237613460905,0,1,0,0.0126237613460905,0
"171100","1711","all",164.608255885058,11800.5334386389,46394.0150260242,0,0,139,-107,0.844429091679707,-0.650028149710278,109,-30,0.662178208583367,-0.18225088309634,1,0,0.00607502943654465,0,1,0,0.00607502943654465,0,1,0,0.00607502943654465,0,1,0,0.00607502943654465,0
"180100","1801","all",262.619896125144,16709.5895184928,49583.0064623618,4.3629361773085,4.36293617731,226,-119,0.860559322939898,-0.453126369158619,165,-61,0.628284461438421,-0.232274861501477,1,0,0.00380778461477831,0,1,0,0.00380778461477831,0,1,0,0.00380778461477831,0,1,0,0.00380778461477831,0
"171000","1710","all",344.226627011588,14292.8662114892,50090.7631340591,18.8282380064775,18.8282380064762,273,-121,0.79308216906419,-0.351512609731747,213,-60,0.618778395643489,-0.174303773420701,1,0,0.00290506289034502,0,1,0,0.00290506289034502,0,1,0,0.00290506289034502,0,1,0,0.00290506289034502,0
"190100","1901","all",78.1226257418459,7670.52714151875,36385.794642747,0,0,157,-108,2.00966107461367,-1.38244201311004,115,-42,1.47204473618199,-0.537616338431684,1,0,0.0128003890102782,0,1,0,0.0128003890102782,0,1,0,0.0128003890102782,0,1,0,0.0128003890102782,0
"222600","2226","all",39.686363301972,3088.47066511887,23414.9338108297,14.9213949183087,0.667418109383511,99,-107,2.49455963618316,-2.69614021284443,121,22,3.04890622200164,0.554346585818481,1,0,0.0251975720826582,0,1,0,0.0251975720826582,0,1,0,0.0251975720826582,0,1,0,0.0251975720826582,0
"222500","2225","all",39.1305676207884,2387.17824162006,22274.6790460922,0,0,94,-35,2.40221406729766,-0.894441408036362,44,-50,1.12444062724571,-1.27777344005194,1,0,0.0255554688010389,0,1,0,0.0255554688010389,0,1,0,0.0255554688010389,0,1,0,0.0255554688010389,0
"222200","2222","all",57.1004368807747,967.251524960877,18757.9048867835,15.6753389012259,1.57640581068145,96,-88,1.68124808222479,-1.54114407537272,85,-11,1.4886050728032,-0.19264300942159,1,0,0.0175130008565082,0,2,1,0.0350260017130164,0.0175130008565082,1,0,0.0175130008565082,0,1,0,0.0175130008565082,0
"251700","2517","all",120.255872441551,1773.84483614911,31472.5098719521,0.481548825708332,0.48154882570799,398,-68,3.30960968407962,-0.565460951048779,248,-150,2.06226935088378,-1.24734033319583,1,0,0.00831560222130557,0,1,0,0.00831560222130557,0,1,0,0.00831560222130557,0,1,0,0.00831560222130557,0
"251600","2516","all",118.805137660945,1772.56939863943,33461.5195566776,0.838528326910938,0.838528326910615,884,-13,7.44075565589446,-0.109422877292566,500,-384,4.20857220356022,-3.23218345233424,1,0,0.00841714440712043,0,1,0,0.00841714440712043,0,1,0,0.00841714440712043,0,1,0,0.00841714440712043,0
"251500","2515","all",169.002564551672,1977.74367276037,35775.9095117698,7.92926931434076,7.92926931434197,779,-607,4.60939750865036,-3.59166147336427,573,-206,3.39048109429609,-1.21891641435427,1,0,0.00591706997259353,0,1,0,0.00591706997259353,0,1,0,0.00591706997259353,0,2,1,0.0118341399451871,0.00591706997259353
"252000","2520","all",154.340191993767,1754.98494665393,38291.4129881762,0,0,684,-290,4.43176849247163,-1.87896617370873,630,-54,4.08189203253966,-0.349876459931971,1,0,0.0064791937024439,0,1,0,0.0064791937024439,0,1,0,0.0064791937024439,0,1,0,0.0064791937024439,0
"251900","2519","all",156.281944042924,1851.05724289195,35626.4204114646,0,0,1037,-1213,6.6354434375041,-7.76161320124635,974,-63,6.23232585161908,-0.403117585885012,1,0,0.00639869183944464,0,1,0,0.00639869183944464,0,1,0,0.00639869183944464,0,1,0,0.00639869183944464,0
"251800","2518","all",246.548283241309,1226.42385939505,32301.9029924615,0.232930711293031,0.232930711292832,1396,-750,5.66217692391581,-3.0420004963731,949,-447,3.84914462807744,-1.81303229583837,1,0,0.00405600066183081,0,1,0,0.00405600066183081,0,1,0,0.00405600066183081,0,2,1,0.00811200132366162,0.00405600066183081
"130300","1303","all",178.1895907566,6789.66519995936,43679.645081068,58.792132527805,23.2259007712713,150,-129,0.841800014036141,-0.723948012071081,149,-1,0.836188013942567,-0.00561200009357432,1,0,0.00561200009357427,0,1,0,0.00561200009357427,0,1,0,0.00561200009357427,0,1,0,0.00561200009357427,0
"190300","1903","all",163.16454701034,10808.6972725315,40419.1734229479,0,0,338,-138,2.0715284428705,-0.845771967799198,233,-105,1.42800629345807,-0.643522149412433,1,0,0.0061287823753565,0,1,0,0.0061287823753565,0,1,0,0.0061287823753565,0,1,0,0.0061287823753565,0
"190200","1902","all",163.117043042251,8920.60325611228,38082.6435289731,0.374024579247769,0.374024579247406,290,-195,1.77786449895909,-1.19546061136905,215,-75,1.31807195612484,-0.459792542834248,1,0,0.00613056723778998,0,1,0,0.00613056723778998,0,1,0,0.00613056723778998,0,1,0,0.00613056723778998,0
"190800","1908","all",163.415744506875,10965.4041646096,36799.059733039,0,0,314,-229,1.92147948135309,-1.40133376187853,301,-13,1.84192778308051,-0.0795516982725804,1,0,0.0061193614055831,0,1,0,0.0061193614055831,0,1,0,0.0061193614055831,0,1,0,0.0061193614055831,0
"260100","2601","all",80.4216190073455,680.31126968077,25614.1175319725,0,0,363,-43,4.51371166709346,-0.534682098305836,345,-18,4.28989125384915,-0.223820413244304,1,0,0.0124344674024613,0,1,0,0.0124344674024613,0,1,0,0.0124344674024613,0,1,0,0.0124344674024613,0
"260200","2602","all",81.1629656993337,865.719720876598,26948.4832064376,1.542160276775,1.5421602767757,535,-188,6.59167633156598,-2.31632738380263,339,-196,4.17678182504835,-2.41489450651763,1,0,0.0123208903393757,0,1,0,0.0123208903393757,0,1,0,0.0123208903393757,0,2,1,0.0246417806787513,0.0123208903393757
"530100","5301","all",160.608157989329,14872.3755040009,73900.262971165,4.8806010343562,4.88060103435629,326,-249,2.02978481343183,-1.55035711209977,324,-2,2.01733214586477,-0.0124526675670666,1,0,0.00622633378353323,0,1,0,0.00622633378353323,0,1,0,0.00622633378353323,0,1,0,0.00622633378353323,0
"825000","8250","all",1480.07310239954,53624.919832586,106883.020420909,0,0,1,0,0.000675642303328648,0,1,0,0.000675642303328648,0,1,0,0.000675642303328648,0,1,0,0.000675642303328648,0,1,0,0.000675642303328648,0,1,0,0.000675642303328648,0
"824300","8243","all",993.647822761524,35923.0162637885,90638.9005834098,0,0,1,0,0.00100639278534403,0,1,0,0.00100639278534403,0,1,0,0.00100639278534403,0,1,0,0.00100639278534403,0,1,0,0.00100639278534403,0,1,0,0.00100639278534403,0
"824601","8246.01","all",842.530882043957,47437.0090984191,98414.2400208139,0,0,1,0,0.00118690011406351,0,1,0,0.00118690011406351,0,1,0,0.00118690011406351,0,1,0,0.00118690011406351,0,1,0,0.00118690011406351,0,1,0,0.00118690011406351,0
"818500","8185","all",1381.9919207662,25224.1368316635,75007.067235828,0,0,1,0,0.000723593231605565,0,1,0,0.000723593231605565,0,1,0,0.000723593231605565,0,1,0,0.000723593231605565,0,1,0,0.000723593231605565,0,1,0,0.000723593231605565,0
"823400","8234","all",1275.17960005087,28674.2879144098,81991.7102825626,0,0,1,0,0.000784203260434928,0,1,0,0.000784203260434928,0,1,0,0.000784203260434928,0,1,0,0.000784203260434928,0,1,0,0.000784203260434928,0,1,0,0.000784203260434928,0
"821500","8215","all",1149.06583426026,26084.9507331861,84964.1041037685,0,0,1,-1,0.000870272155157908,-0.000870272155157908,1,0,0.000870272155157908,0,1,0,0.000870272155157908,0,1,0,0.000870272155157908,0,1,0,0.000870272155157908,0,1,0,0.000870272155157908,0
"061800","618","all",20.4711537104786,1804.49175475495,23116.1286744102,0,0,85,6,4.15218415152103,0.293095351872072,74,-11,3.61484267308889,-0.537341478432133,1,0,0.0488492253120121,0,1,0,0.0488492253120121,0,1,0,0.0488492253120121,0,1,0,0.0488492253120121,0
"828201","8282.01","all",904.875390735277,57377.7898563862,115556.861038501,0,0,1,0,0.00110512454006228,0,1,0,0.00110512454006228,0,1,0,0.00110512454006228,0,1,0,0.00110512454006228,0,1,0,0.00110512454006228,0,1,0,0.00110512454006228,0
"825400","8254","all",1851.80152004851,70956.8586035463,123160.59149235,0,0,1,0,0.000540014677152768,0,1,0,0.000540014677152768,0,1,0,0.000540014677152768,0,1,0,0.000540014677152768,0,1,0,0.000540014677152768,0,1,0,0.000540014677152768,0
"830005","8300.05","all",1733.86506023631,76783.4161540989,134684.100476233,0,0,1,0,0.000576746151089584,0,1,0,0.000576746151089584,0,1,0,0.000576746151089584,0,1,0,0.000576746151089584,0,1,0,0.000576746151089584,0,1,0,0.000576746151089584,0
"824505","8245.05","all",668.104489225112,57339.1292603891,107660.473433964,0,0,1,0,0.00149677186147908,0,1,0,0.00149677186147908,0,1,0,0.00149677186147908,0,1,0,0.00149677186147908,0,1,0,0.00149677186147908,0,1,0,0.00149677186147908,0
"824800","8248","all",1143.59094730282,39362.2221572582,95971.7938706481,0,0,1,0,0.000874438541471949,0,1,0,0.000874438541471949,0,1,0,0.000874438541471949,0,1,0,0.000874438541471949,0,1,0,0.000874438541471949,0,1,0,0.000874438541471949,0
"803608","8036.08","all",3968.50792350279,76979.0346959233,154358.585939496,0,0,1,0,0.000251983873857899,0,1,0,0.000251983873857899,0,1,0,0.000251983873857899,0,1,0,0.000251983873857899,0,1,0,0.000251983873857899,0,1,0,0.000251983873857899,0
"410200","4102","all",16.0197659373407,6610.2693277716,31645.1377921255,0,0,30,-38,1.87268653720294,-2.37206961379038,42,12,2.62176115208411,0.749074614881174,1,0,0.0624228845734312,0,1,0,0.0624228845734312,0,1,0,0.0624228845734312,0,1,0,0.0624228845734312,0
"241000","2410","all",51.2780056196954,3565.61090355521,19724.7390608854,0,0,229,-304,4.46585231294649,-5.92846769928268,113,-116,2.20367384874652,-2.26217846419997,1,0,0.0195015384844825,0,1,0,0.0195015384844825,0,1,0,0.0195015384844825,0,1,0,0.0195015384844825,0
"222900","2229","all",53.964892340196,6040.82613260585,27194.3565702034,14.8318342935073,1.0197300778896,114,-56,2.11248452570499,-1.03771169683754,61,-53,1.13036452691232,-0.982119998792672,1,0,0.0185305660149561,0,1,0,0.0185305660149561,0,1,0,0.0185305660149561,0,1,0,0.0185305660149561,0
"222700","2227","all",55.8918765194372,4316.00211259389,24761.5011941061,14.4195897756433,3.05746943076219,87,-76,1.55657683044055,-1.3597682656722,120,33,2.14700252474558,0.590425694305035,1,0,0.0178916877062132,0,1,0,0.0178916877062132,0,1,0,0.0178916877062132,0,1,0,0.0178916877062132,0
"200100","2001","all",144.523901987205,6745.72224906765,34780.8251883271,2.9439335239479,2.94393352395124,206,-83,1.42536976353045,-0.57429946783023,143,-63,0.989455709635216,-0.435914053895235,1,0,0.00691927069674976,0,1,0,0.00691927069674976,0,1,0,0.00691927069674976,0,1,0,0.00691927069674976,0
"200200","2002","all",202.302503158829,7356.71674900919,32987.7553715597,9.91846931153038,9.91846931152901,328,-273,1.62133436254362,-1.34946427126344,197,-131,0.97378923603992,-0.647545126503703,1,0,0.00494309256873056,0,1,0,0.00494309256873056,0,1,0,0.00494309256873056,0,1,0,0.00494309256873056,0
"191200","1912","all",174.351601470774,12007.856825052,38100.9798154128,0,0,381,-140,2.18523946316527,-0.802975130821884,247,-134,1.41667755223575,-0.768561910929517,1,0,0.00573553664872774,0,1,0,0.00573553664872774,0,1,0,0.00573553664872774,0,1,0,0.00573553664872774,0
"190900","1909","all",77.7485777570379,9405.21704478163,35042.0380858523,0,0,193,9,2.48236052115473,0.115757744509806,147,-46,1.8907098269935,-0.591650694161232,1,0,0.0128619716122007,0,1,0,0.0128619716122007,0,1,0,0.0128619716122007,0,1,0,0.0128619716122007,0
"200300","2003","all",61.9419558910767,7325.29196836499,31889.0334562847,4.62982348171137,0.00133618564058234,118,-55,1.90500926718394,-0.8879280482637,75,-43,1.21081097490505,-0.694198292278893,1,0,0.0161441463320673,0,1,0,0.0161441463320673,0,1,0,0.0161441463320673,0,1,0,0.0161441463320673,0
"230300","2303","all",26.3123315817212,6160.61472260729,25371.6324610881,1.17740758205175,1.17740758205148,44,-54,1.67221972949619,-2.05226966801806,40,-4,1.52019975408745,-0.152019975408745,1,0,0.0380049938521862,0,1,0,0.0380049938521862,0,1,0,0.0380049938521862,0,1,0,0.0380049938521862,0
"230200","2302","all",52.6429750856002,5140.14830522396,24163.6351127629,0,0,98,-191,1.86159691470034,-3.62821439497719,86,-12,1.63364627208397,-0.227950642616368,1,0,0.0189958868846973,0,1,0,0.0189958868846973,0,1,0,0.0189958868846973,0,1,0,0.0189958868846973,0
"230100","2301","all",41.1041859371227,4151.78030664216,22775.1002376809,14.4195897756433,0.858691473511543,99,-73,2.40851382269049,-1.77597483895359,66,-33,1.60567588179366,-0.802837940896829,1,0,0.0243284224514191,0,1,0,0.0243284224514191,0,1,0,0.0243284224514191,0,1,0,0.0243284224514191,0
"230500","2305","all",130.125186914534,9539.70091519546,30174.7866785568,4.76037517148827,4.76037517148778,478,-212,3.67338569368551,-1.62920034950068,343,-135,2.63592320697516,-1.03746248671034,1,0,0.00768490730896549,0,1,0,0.00768490730896549,0,1,0,0.00768490730896549,0,1,0,0.00768490730896549,0
"230400","2304","all",83.6504259453823,7424.57026547556,27028.9505363249,15.8846041026542,2.5460139320049,187,-152,2.23549369757062,-1.81708578626061,158,-29,1.8888128567709,-0.346680840799722,1,0,0.0119545117517145,0,1,0,0.0119545117517145,0,1,0,0.0119545117517145,0,1,0,0.0119545117517145,0
"827500","8275","all",1697.37749839156,47489.8604918296,106432.17432063,0,0,1,0,0.000589144136143905,0,1,0,0.000589144136143905,0,1,0,0.000589144136143905,0,1,0,0.000589144136143905,0,1,0,0.000589144136143905,0,1,0,0.000589144136143905,0
"807600","8076","all",1090.71126428989,6952.46641768611,55982.1866464657,0,0,1,0,0.000916832926128305,0,1,0,0.000916832926128305,0,1,0,0.000916832926128305,0,1,0,0.000916832926128305,0,1,0,0.000916832926128305,0,1,0,0.000916832926128305,0
"826201","8262.01","all",1497.17857160168,45794.2121618442,103375.283745785,0,0,1,0,0.000667922997942858,0,1,0,0.000667922997942858,0,1,0,0.000667922997942858,0,1,0,0.000667922997942858,0,1,0,0.000667922997942858,0,1,0,0.000667922997942858,0
"823001","8230.01","all",902.496207476245,31638.9128776685,77249.2816264885,0,0,1,0,0.00110803789724105,0,1,0,0.00110803789724105,0,1,0,0.00110803789724105,0,1,0,0.00110803789724105,0,1,0,0.00110803789724105,0,1,0,0.00110803789724105,0
"770500","7705","all",1668.9750531585,15768.3165960583,96913.55958151,0,0,1,0,0.000599170130258999,0,1,0,0.000599170130258999,0,1,0,0.000599170130258999,0,1,0,0.000599170130258999,0,1,0,0.000599170130258999,0,1,0,0.000599170130258999,0
"351100","3511","all",85.8140246610389,2934.94216086405,21072.8174819531,12.9083981258919,2.84035949348972,295,-49,3.43766652555028,-0.571002236447335,256,-39,2.98319535776567,-0.454471167784614,1,0,0.0116531068662721,0,1,0,0.0116531068662721,0,1,0,0.0116531068662721,0,1,0,0.0116531068662721,0
"820202","8202.02","all",5620.139187133,30901.6615250623,72136.5202918885,0,0,1,0,0.000177931536338005,0,1,0,0.000177931536338005,0,1,0,0.000177931536338005,0,1,0,0.000177931536338005,0,1,0,0.000177931536338005,0,1,0,0.000177931536338005,0
"819700","8197","all",599.057403435375,29400.0499004811,73847.5734114378,0,0,1,0,0.00166928911030123,0,1,0,0.00166928911030123,0,1,0,0.00166928911030123,0,1,0,0.00166928911030123,0,1,0,0.00166928911030123,0,1,0,0.00166928911030123,0
"611700","6117","all",81.1290040463837,4186.85467911013,33728.3385944174,0,0,248,-207,3.0568599099061,-2.55149194092969,149,-99,1.83658115554842,-1.22027875435768,1,0,0.0123260480238149,0,1,0,0.0123260480238149,0,1,0,0.0123260480238149,0,1,0,0.0123260480238149,0
"816100","8161","all",1512.2307547886,4636.33677394114,52182.6448271427,0,0,1,0,0.000661274740533757,0,1,0,0.000661274740533757,0,1,0,0.000661274740533757,0,1,0,0.000661274740533757,0,1,0,0.000661274740533757,0,1,0,0.000661274740533757,0
"811500","8115","all",697.047526026839,15557.6500703084,68376.3913180942,0,0,1,0,0.00143462240759964,0,1,0,0.00143462240759964,0,1,0,0.00143462240759964,0,1,0,0.00143462240759964,0,1,0,0.00143462240759964,0,1,0,0.00143462240759964,0
"381500","3815","all",26.8553061129852,1157.23132207571,27124.1757883661,0,0,55,-46,2.04801240278569,-1.71288310051167,90,35,3.35129302274022,1.30328061995453,1,0,0.037236589141558,0,1,0,0.037236589141558,0,1,0,0.037236589141558,0,1,0,0.037236589141558,0
"420500","4205","all",60.7849215299088,1235.15750349812,37374.8297198636,0,0,292,-362,4.80382293257257,-5.95542432051805,202,-90,3.32319257664267,-1.4806303559299,1,0,0.0164514483992211,0,1,0,0.0164514483992211,0,1,0,0.0164514483992211,0,1,0,0.0164514483992211,0
"300500","3005","all",66.9740088092487,2432.35312468108,28625.8776238703,0,0,152,-72,2.26953713391888,-1.07504390554052,127,-25,1.89625800005064,-0.373279133868237,1,0,0.0149311653547295,0,1,0,0.0149311653547295,0,1,0,0.0149311653547295,0,1,0,0.0149311653547295,0
"817300","8173","all",181.22214660369,9052.3089110515,59521.9730300686,0,0,1,0,0.00551808936568263,0,1,0,0.00551808936568263,0,1,0,0.00551808936568263,0,1,0,0.00551808936568263,0,1,0,0.00551808936568263,0,1,0,0.00551808936568263,0
"818700","8187","all",379.128377385215,16775.4973807196,61920.2651894966,0,0,1,0,0.00263762899231345,0,1,0,0.00263762899231345,0,1,0,0.00263762899231345,0,1,0,0.00263762899231345,0,1,0,0.00263762899231345,0,1,0,0.00263762899231345,0
"081900","819","all",33.9277678965144,1572.15236353776,5944.35583164465,0,0,170,-288,5.01064498314566,-8.48862208909382,59,-111,1.73898855297408,-3.27165643017158,1,0,0.029474382253798,0,1,0,0.029474382253798,0,2,1,0.058948764507596,0.029474382253798,1,-1,0.029474382253798,-0.029474382253798
"081600","816","all",32.8180066508148,282.335413989385,2784.26172244414,0,0,490,-39,14.9308276158764,-1.18837199391669,398,-92,12.1274885533037,-2.80333906257271,2,1,0.0609421535341893,0.0304710767670947,2,0,0.0609421535341893,0,1,0,0.0304710767670947,0,1,0,0.0304710767670947,0
"081700","817","all",91.8181060784836,1057.61785860979,2856.81426663556,0,0,789,7,8.5930763952546,0.0762376866499128,563,-226,6.13168822627166,-2.46138816898294,1,0,0.0108910980928449,0,2,1,0.0217821961856897,0.0108910980928449,2,-1,0.0217821961856897,-0.0108910980928449,2,0,0.0217821961856897,0
"081500","815","all",73.0062477119735,586.486842604141,3061.15628173148,0,0,648,-97,8.87595267950915,-1.32865341035862,580,-68,7.94452554647424,-0.93142713303491,2,-1,0.0273949156774974,-0.0136974578387487,2,0,0.0273949156774974,0,4,2,0.0547898313549947,0.0273949156774974,4,0,0.0547898313549947,0
"081800","818","all",184.612692391318,1377.30957127122,3955.18687314602,6.21973357782584,6.21973357782879,722,-382,3.91089036537964,-2.06919684151665,508,-214,2.75170679447764,-1.159183570902,3,0,0.0162502369752617,0,3,0,0.0162502369752617,0,7,2,0.0379172196089439,0.0108334913168411,10,3,0.0541674565842055,0.0162502369752617
"050800","508","all",40.2339134618715,1838.19988615733,26160.6954090816,0,0,33,-32,0.820203583508552,-0.795348929462839,28,-5,0.695930313279984,-0.124273270228568,1,0,0.0248546540457137,0,1,0,0.0248546540457137,0,1,0,0.0248546540457137,0,1,0,0.0248546540457137,0
"222800","2228","all",27.5240914161138,5492.68510017362,25947.6945082534,14.4195897756433,1.28164887080146,60,-81,2.17990846974419,-2.94287643415466,63,3,2.2889038932314,0.10899542348721,1,0,0.0363318078290699,0,1,0,0.0363318078290699,0,1,0,0.0363318078290699,0,1,0,0.0363318078290699,0
"210400","2104","all",104.168255312914,4959.8650923027,33249.1582244374,0,0,144,-89,1.38237891733363,-0.854386969740925,151,7,1.44957789248179,0.0671989751481625,1,0,0.00959985359259467,0,1,0,0.00959985359259467,0,1,0,0.00959985359259467,0,1,0,0.00959985359259467,0
"230800","2308","all",50.5097406344227,7640.92970957781,24594.1795800109,0,0,105,-98,2.07880695250377,-1.94021982233685,87,-18,1.72244004636026,-0.356366906143503,1,0,0.0197981614524168,0,1,0,0.0197981614524168,0,1,0,0.0197981614524168,0,1,0,0.0197981614524168,0
